日期,收盘,开盘,高,低,涨跌幅
2016年4月6日,1268.8,1268.8,1268.8,1268.8,-0.0045000000000000005
2016年4月7日,1282.3,1282.3,1282.3,1282.3,0.0106
2016年4月8日,1287.3,1287.3,1287.3,1287.3,0.0039000000000000003
2016年5月10日,1311.3,1311.3,1311.3,1311.3,-0.0012
2016年5月11日,1322.6,1322.6,1322.6,1322.6,0.0086
2016年5月12日,1317.7,1317.7,1317.7,1317.7,-0.0037
2016年5月13日,1319.5,1319.5,1319.5,1319.5,0.0014000000000000002
2016年5月16日,1321.8,1321.8,1321.8,1321.8,0.0017000000000000001
2016年5月17日,1324.9,1324.9,1324.9,1324.9,0.0023
2016年5月18日,1324.3,1324.3,1324.3,1324.3,-0.0005
2016年5月19日,1305.9,1305.9,1305.9,1305.9,-0.0139
2016年5月20日,1305.9,1305.9,1305.9,1305.9,0.0
2016年5月23日,1304.9,1304.9,1304.9,1304.9,-0.0008
2016年5月24日,1282.7,1282.7,1282.7,1282.7,-0.017
2016年5月25日,1277.4,1277.4,1277.4,1277.4,-0.0040999999999999995
2016年5月26日,1273.6,1273.6,1273.6,1273.6,-0.003
2016年5月27日,1267.6,1267.6,1267.6,1267.6,-0.004699999999999999
2016年5月2日,1347.3,1347.3,1347.3,1347.3,0.0044
2016年5月30日,1212.15,1208.25,1213.15,1201.8,-0.0437
2016年5月31日,1269.3,1269.3,1269.3,1269.3,0.0471
2016年5月3日,1342.8,1342.8,1342.8,1342.8,-0.0033
2016年5月4日,1324.3,1324.3,1324.3,1324.3,-0.0138
2016年5月5日,1317.8,1317.8,1317.8,1317.8,-0.0049
2016年5月6日,1340.1,1340.1,1340.1,1340.1,0.0169
2016年5月9日,1312.9,1312.9,1312.9,1312.9,-0.0203
2016年6月10日,1327.7,1327.7,1327.7,1327.7,0.0025
2016年6月13日,1337.7,1337.7,1337.7,1337.7,0.0075
2016年6月14日,1335.2,1335.2,1335.2,1335.2,-0.0019
2016年6月15日,1335.0,1335.0,1335.0,1335.0,-0.0001
2016年6月16日,1345.6,1345.6,1345.6,1345.6,0.0079
2016年6月17日,1342.9,1342.9,1342.9,1342.9,-0.002
2016年6月1日,1267.2,1267.2,1267.2,1267.2,-0.0017000000000000001
2016年6月20日,1344.2,1344.2,1344.2,1344.2,0.001
2016年6月21日,1324.6,1324.6,1324.6,1324.6,-0.0146
2016年6月22日,1322.1,1322.1,1322.1,1322.1,-0.0019
2016年6月23日,1317.7,1317.7,1317.7,1317.7,-0.0033
2016年6月24日,1376.8,1376.8,1376.8,1376.8,0.0449
2016年6月27日,1378.8,1378.8,1378.8,1378.8,0.0015
2016年6月28日,1372.2,1372.2,1372.2,1372.2,-0.0048
2016年6月29日,1381.4,1381.4,1381.4,1381.4,0.0067
2016年6月2日,1264.9,1264.9,1264.9,1264.9,-0.0018
2016年6月30日,1375.0,1375.0,1375.0,1375.0,-0.0046
2016年6月3日,1294.6,1294.6,1294.6,1294.6,0.0235
2016年6月6日,1299.4,1299.4,1299.4,1299.4,0.0037
2016年6月7日,1298.8,1298.8,1298.8,1298.8,-0.0005
2016年6月8日,1314.0,1314.0,1314.0,1314.0,0.011699999999999999
2016年6月9日,1324.4,1324.4,1324.4,1324.4,0.0079
2016年7月11日,1411.3,1411.3,1411.3,1411.3,-0.0005
2016年7月12日,1390.7,1390.7,1390.7,1390.7,-0.0146
2016年7月13日,1399.0,1399.0,1399.0,1399.0,0.006
2016年7月14日,1387.7,1387.7,1387.7,1387.7,-0.008100000000000001
2016年7月15日,1383.5,1383.5,1383.5,1383.5,-0.003
2016年7月18日,1385.4,1385.4,1385.4,1385.4,0.0014000000000000002
2016年7月19日,1392.3,1392.3,1392.3,1392.3,0.005
2016年7月1日,1394.3,1394.3,1394.3,1394.3,0.013999999999999999
2016年7月20日,1379.7,1379.7,1379.7,1379.7,-0.009000000000000001
2016年7月21日,1392.2,1392.2,1392.2,1392.2,0.0091
2016年7月22日,1385.5,1385.5,1385.5,1385.5,-0.0048
2016年7月25日,1381.3,1381.3,1381.3,1381.3,-0.003
2016年7月26日,1382.6,1382.6,1382.6,1382.6,0.0009
2016年7月27日,1392.0,1392.0,1392.0,1392.0,0.0068000000000000005
2016年7月28日,1398.8,1402.8,1402.8,1402.8,0.0049
2016年7月29日,1415.7,1415.7,1415.7,1415.7,0.0121
2016年7月3日,1345.5,1344.5,1347.55,1338.85,-0.035
2016年7月4日,1352.0,1345.0,1360.15,1343.0,0.0048
2016年7月5日,1414.4,1414.4,1414.4,1414.4,0.0462
2016年7月6日,1422.8,1422.8,1422.8,1422.8,0.0059
2016年7月7日,1415.0,1415.0,1415.0,1415.0,-0.0055000000000000005
2016年7月8日,1412.0,1412.0,1412.0,1412.0,-0.0021
2016年8月10日,1415.6,1415.6,1415.6,1415.6,0.0034999999999999996
2016年8月11日,1414.0,1414.0,1414.0,1414.0,-0.0011
2016年8月12日,1406.8,1406.8,1406.8,1406.8,-0.0051
2016年8月15日,1410.6,1410.6,1410.6,1410.6,0.0027
2016年8月16日,1419.0,1410.7,1410.7,1410.7,0.006
2016年8月17日,1410.6,1410.6,1410.6,1410.6,-0.0059
2016年8月18日,1419.1,1419.1,1419.1,1419.1,0.006
2016年8月19日,1408.0,1408.0,1408.0,1408.0,-0.0078000000000000005
2016年8月1日,1416.2,1416.2,1416.2,1416.2,0.0004
2016年8月22日,1405.2,1405.2,1405.2,1405.2,-0.002
2016年8月23日,1407.8,1407.8,1407.8,1407.8,0.0019
2016年8月24日,1390.4,1389.0,1389.0,1389.0,-0.0124
2016年8月25日,1384.0,1384.4,1384.4,1384.4,-0.0046
2016年8月26日,1383.2,1383.2,1383.2,1383.2,-0.0006
2016年8月29日,1384.4,1384.4,1384.4,1384.4,0.0009
2016年8月2日,1429.4,1429.4,1429.4,1429.4,0.009300000000000001
2016年8月30日,1374.5,1374.5,1374.5,1374.5,-0.0072
2016年8月31日,1367.9,1367.9,1367.9,1367.9,-0.0048
2016年8月3日,1423.9,1423.9,1423.9,1423.9,-0.0038
2016年8月4日,1427.9,1427.9,1427.9,1427.9,0.0028000000000000004
2016年8月5日,1407.9,1407.9,1407.9,1407.9,-0.013999999999999999
2016年8月8日,1405.3,1405.3,1405.3,1405.3,-0.0018
2016年8月9日,1410.6,1409.9,1409.9,1409.9,0.0038
2016年9月12日,1384.4,1384.4,1384.4,1384.4,-0.0062
2016年9月13日,1380.8,1380.8,1380.8,1380.8,-0.0026
2016年9月14日,1383.3,1386.7,1386.7,1379.2,0.0018
2016年9月15日,1374.9,1379.3,1379.3,1378.0,-0.0060999999999999995
2016年9月16日,1367.1,1367.1,1367.1,1367.1,-0.005699999999999999
2016年9月19日,1374.4,1374.4,1374.4,1374.4,0.0053
2016年9月1日,1372.6,1372.6,1372.6,1372.6,0.0034000000000000002
2016年9月20日,1374.7,1374.7,1374.7,1374.7,0.0002
2016年9月21日,1388.3,1388.3,1388.3,1388.3,0.009899999999999999
2016年9月22日,1399.2,1399.2,1399.2,1399.2,0.0079
2016年9月23日,1396.0,1396.0,1396.0,1396.0,-0.0023
2016年9月26日,1398.6,1398.6,1398.6,1398.6,0.0019
2016年9月27日,1384.4,1384.4,1384.4,1384.4,-0.0102
2016年9月28日,1376.7,1376.7,1376.7,1376.7,-0.005600000000000001
2016年9月29日,1379.1,1379.1,1379.1,1379.1,0.0017000000000000001
2016年9月2日,1385.3,1385.3,1385.3,1385.3,0.009300000000000001
2016年9月30日,1370.4,1383.5,1383.5,1383.5,-0.0063
2016年9月4日,1326.25,1328.2,1328.75,1326.15,-0.0426
2016年9月5日,1331.1,1326.35,1332.15,1325.55,0.0037
2016年9月6日,1411.1,1411.1,1411.1,1411.1,0.0601
2016年9月7日,1407.1,1407.1,1407.1,1407.1,-0.0028000000000000004
2016年9月8日,1400.2,1400.2,1400.2,1400.2,-0.0049
2016年9月9日,1393.1,1393.1,1393.1,1393.1,-0.0051
2017年10月10日,1369.4,1374.7,1374.7,1374.7,0.0066
2017年10月11日,1364.5,1364.5,1364.5,1364.5,-0.0036
2017年10月12日,1372.3,1372.3,1372.3,1372.3,0.005699999999999999
2017年10月13日,1380.4,1372.0,1372.0,1372.0,0.0059
2017年10月16日,1379.7,1382.0,1382.0,1382.0,-0.0005
2017年10月17日,1362.5,1362.5,1362.5,1362.5,-0.0125
2017年10月18日,1359.3,1359.3,1359.3,1359.3,-0.0023
2017年10月19日,1365.9,1365.9,1365.9,1365.9,0.0049
2017年10月20日,1356.2,1356.2,1356.2,1356.2,-0.0070999999999999995
2017年10月23日,1356.9,1356.9,1356.9,1356.9,0.0005
2017年10月24日,1354.2,1354.2,1354.2,1354.2,-0.002
2017年10月25日,1355.5,1355.5,1355.5,1355.5,0.001
2017年10月26日,1346.5,1346.5,1346.5,1346.5,-0.0066
2017年10月27日,1349.1,1351.7,1351.7,1351.7,0.0019
2017年10月2日,1350.1,1350.1,1350.1,1350.1,-0.0055000000000000005
2017年10月30日,1354.9,1354.9,1354.9,1354.9,0.0043
2017年10月31日,1347.7,1347.7,1347.7,1347.7,-0.0053
2017年10月3日,1348.8,1353.3,1353.3,1353.3,-0.001
2017年10月4日,1351.0,1351.0,1351.0,1351.0,0.0016
2017年10月5日,1348.3,1348.3,1348.3,1348.3,-0.002
2017年10月6日,1350.0,1350.0,1350.0,1350.0,0.0013
2017年10月9日,1360.4,1362.0,1362.0,1362.0,0.0077
2017年11月10日,1354.5,1354.5,1354.5,1354.5,-0.009000000000000001
2017年11月13日,1360.4,1360.4,1360.4,1360.4,0.0044
2017年11月14日,1364.2,1364.2,1364.2,1364.2,0.0028000000000000004
2017年11月15日,1358.7,1358.7,1358.7,1358.7,-0.004
2017年11月16日,1359.4,1359.4,1359.4,1359.4,0.0005
2017年11月17日,1378.0,1378.0,1378.0,1378.0,0.0137
2017年11月1日,1354.6,1354.6,1354.6,1354.6,0.0051
2017年11月20日,1357.6,1357.6,1357.6,1357.6,-0.0148
2017年11月21日,1364.8,1364.8,1364.8,1364.8,0.0053
2017年11月22日,1376.4,1376.4,1376.4,1376.4,0.0085
2017年11月23日,1291.66,1291.19,1293.87,1287.65,-0.0616
2017年11月24日,1371.6,1371.6,1371.6,1371.6,0.061900000000000004
2017年11月27日,1378.7,1378.7,1378.7,1378.7,0.0052
2017年11月28日,1379.0,1379.0,1379.0,1379.0,0.0002
2017年11月29日,1366.4,1382.0,1382.0,1382.0,-0.0091
2017年11月2日,1355.4,1355.4,1355.4,1355.4,0.0006
2017年11月30日,1357.3,1357.3,1357.3,1357.3,-0.0067
2017年11月3日,1346.9,1346.9,1346.9,1346.9,-0.0063
2017年11月6日,1359.7,1359.7,1359.7,1359.7,0.0095
2017年11月7日,1353.9,1353.9,1353.9,1353.9,-0.0043
2017年11月8日,1362.3,1362.3,1362.3,1362.3,0.0062
2017年11月9日,1366.8,1366.8,1366.8,1366.8,0.0033
2017年12月11日,1326.8,1326.8,1326.8,1326.8,-0.001
2017年12月12日,1321.9,1321.9,1321.9,1321.9,-0.0037
2017年12月13日,1328.7,1328.7,1328.7,1328.7,0.0051
2017年12月14日,1337.2,1342.0,1342.0,1334.0,0.0064
2017年12月15日,1337.4,1337.4,1337.4,1337.4,0.0001
2017年12月18日,1345.6,1345.6,1345.6,1345.6,0.0060999999999999995
2017年12月19日,1344.8,1344.8,1344.8,1344.8,-0.0006
2017年12月1日,1362.8,1362.8,1362.8,1362.8,0.0040999999999999995
2017年12月20日,1350.4,1350.4,1350.4,1350.4,0.0042
2017年12月21日,1351.3,1351.3,1351.3,1351.3,0.0007000000000000001
2017年12月22日,1359.8,1353.7,1354.3,1353.7,0.0063
2017年12月25日,1277.9,1278.9,1279.5,1277.9,-0.0602
2017年12月26日,1368.5,1368.5,1368.5,1368.5,0.0709
2017年12月27日,1372.3,1372.3,1372.3,1372.3,0.0028000000000000004
2017年12月28日,1379.4,1372.1,1372.1,1372.0,0.0052
2017年12月29日,1391.9,1391.9,1391.9,1391.9,0.0091
2017年12月4日,1358.0,1358.0,1358.0,1358.0,-0.0034999999999999996
2017年12月5日,1345.1,1345.1,1345.1,1345.1,-0.0095
2017年12月6日,1346.2,1346.2,1346.2,1346.2,0.0008
2017年12月7日,1333.0,1327.6,1327.6,1327.6,-0.0098
2017年12月8日,1328.1,1330.5,1330.5,1330.5,-0.0037
2017年1月10日,1268.5,1268.5,1268.5,1268.5,0.0007000000000000001
2017年1月11日,1280.0,1280.0,1280.0,1280.0,0.0091
2017年1月12日,1283.3,1283.3,1283.3,1283.3,0.0026
2017年1月13日,1281.3,1281.3,1281.3,1281.3,-0.0016
2017年1月15日,1203.35,1197.3,1205.05,1197.3,-0.0608
2017年1月16日,1202.85,1203.25,1208.45,1200.0,-0.0004
2017年1月17日,1297.4,1297.4,1297.4,1297.4,0.0786
2017年1月18日,1295.7,1295.7,1295.7,1295.7,-0.0013
2017年1月19日,1285.5,1284.0,1284.0,1284.0,-0.0079
2017年1月20日,1289.2,1289.2,1289.2,1289.2,0.0029
2017年1月23日,1298.9,1298.9,1298.9,1298.9,0.0075
2017年1月24日,1294.1,1299.6,1299.6,1295.4,-0.0037
2017年1月25日,1281.1,1281.1,1281.1,1281.1,-0.01
2017年1月26日,1272.9,1275.1,1275.1,1275.1,-0.0064
2017年1月27日,1271.7,1271.7,1271.7,1271.7,-0.0009
2017年1月2日,1151.05,1151.0,1153.25,1150.0,-0.0676
2017年1月30日,1276.4,1276.4,1276.4,1276.4,0.0037
2017年1月31日,1291.8,1291.8,1291.8,1291.8,0.0121
2017年1月3日,1244.7,1232.4,1234.0,1232.4,0.0814
2017年1月4日,1247.1,1247.1,1247.1,1247.1,0.0019
2017年1月5日,1262.1,1262.1,1262.1,1262.1,0.012
2017年1月6日,1255.7,1256.0,1256.0,1256.0,-0.0051
2017年1月9日,1267.6,1262.8,1262.8,1262.8,0.0095
2017年2月10日,1314.5,1319.0,1319.0,1319.0,-0.0007000000000000001
2017年2月13日,1304.9,1304.9,1304.9,1304.9,-0.0073
2017年2月14日,1304.9,1304.9,1304.9,1304.9,0.0
2017年2月15日,1314.2,1314.2,1314.2,1314.2,0.0070999999999999995
2017年2月16日,1322.7,1322.7,1322.7,1322.7,0.006500000000000001
2017年2月17日,1319.4,1319.4,1319.4,1319.4,-0.0025
2017年2月19日,1237.3,1236.0,1239.25,1236.0,-0.0622
2017年2月1日,1289.5,1289.0,1291.0,1289.0,-0.0018
2017年2月20日,1238.2,1237.25,1240.15,1233.5,0.0007000000000000001
2017年2月21日,1319.2,1319.2,1319.2,1319.2,0.0654
2017年2月22日,1313.3,1313.3,1313.3,1313.3,-0.0045000000000000005
2017年2月23日,1331.7,1331.7,1331.7,1331.7,0.013999999999999999
2017年2月24日,1338.4,1338.4,1338.4,1338.4,0.005
2017年2月27日,1339.1,1339.1,1339.1,1339.1,0.0005
2017年2月28日,1334.3,1334.3,1334.3,1334.3,-0.0036
2017年2月2日,1300.6,1300.6,1300.6,1300.6,0.0086
2017年2月3日,1302.2,1302.2,1302.2,1302.2,0.0012
2017年2月6日,1313.3,1313.3,1313.3,1313.3,0.0085
2017年2月7日,1316.4,1314.1,1314.1,1314.1,0.0024
2017年2月8日,1318.3,1323.9,1323.9,1323.9,0.0014000000000000002
2017年2月9日,1315.4,1315.4,1315.4,1315.4,-0.0022
2017年3月10日,1284.0,1284.0,1284.0,1284.0,-0.0013
2017年3月13日,1286.6,1294.0,1294.0,1294.0,0.002
2017年3月14日,1286.3,1286.3,1286.3,1286.3,-0.0002
2017年3月15日,1284.3,1284.3,1284.3,1284.3,-0.0016
2017年3月16日,1310.7,1310.7,1310.7,1310.7,0.0206
2017年3月17日,1313.6,1313.6,1313.6,1313.6,0.0022
2017年3月1日,1331.1,1331.1,1331.1,1331.1,-0.0024
2017年3月20日,1317.2,1317.2,1317.2,1317.2,0.0027
2017年3月21日,1329.0,1316.5,1316.5,1316.5,0.009000000000000001
2017年3月22日,1331.5,1331.5,1331.5,1331.5,0.0019
2017年3月23日,1328.5,1328.5,1328.5,1328.5,-0.0023
2017年3月24日,1330.4,1330.4,1330.4,1330.4,0.0014000000000000002
2017年3月27日,1337.4,1337.4,1337.4,1337.4,0.0053
2017年3月28日,1337.5,1338.7,1338.7,1338.7,0.0001
2017年3月29日,1335.5,1335.5,1335.5,1335.5,-0.0015
2017年3月2日,1313.9,1313.9,1313.9,1313.9,-0.0129
2017年3月30日,1326.7,1344.0,1344.0,1341.3,-0.0066
2017年3月31日,1329.8,1339.0,1339.0,1339.0,0.0023
2017年3月3日,1308.8,1308.8,1308.8,1308.8,-0.0039000000000000003
2017年3月6日,1307.3,1307.3,1307.3,1307.3,-0.0011
2017年3月7日,1297.7,1307.6,1307.6,1307.5,-0.0073
2017年3月8日,1291.9,1291.9,1291.9,1291.9,-0.0045000000000000005
2017年3月9日,1285.7,1285.7,1285.7,1285.7,-0.0048
2017年4月10日,1333.3,1333.3,1333.3,1333.3,-0.0026
2017年4月11日,1353.4,1353.4,1353.4,1353.4,0.0151
2017年4月12日,1357.3,1357.3,1357.3,1357.3,0.0029
2017年4月13日,1366.7,1366.7,1366.7,1366.7,0.0069
2017年4月14日,1289.65,1289.65,1289.65,1289.65,-0.0564
2017年4月17日,1369.8,1369.8,1369.8,1369.8,0.0621
2017年4月18日,1370.9,1370.9,1370.9,1370.9,0.0008
2017年4月19日,1360.5,1360.5,1360.5,1360.5,-0.0076
2017年4月20日,1361.7,1361.7,1361.7,1361.7,0.0009
2017年4月21日,1367.0,1359.8,1378.0,1359.8,0.0039000000000000003
2017年4月24日,1355.8,1355.8,1355.8,1355.8,-0.008199999999999999
2017年4月25日,1346.0,1346.0,1346.0,1346.0,-0.0072
2017年4月26日,1343.0,1343.0,1343.0,1343.0,-0.0022
2017年4月27日,1344.7,1344.7,1344.7,1344.7,0.0013
2017年4月28日,1347.1,1347.1,1347.1,1347.1,0.0018
2017年4月3日,1332.7,1332.7,1332.7,1332.7,0.0022
2017年4月4日,1336.8,1333.1,1333.1,1333.1,0.0031
2017年4月5日,1327.5,1327.5,1327.5,1327.5,-0.006999999999999999
2017年4月6日,1332.4,1332.4,1332.4,1332.4,0.0037
2017年4月7日,1336.8,1336.8,1336.8,1336.8,0.0033
2017年5月10日,1297.6,1305.0,1305.2,1305.0,0.0019
2017年5月11日,1302.9,1302.9,1302.9,1302.9,0.0040999999999999995
2017年5月12日,1305.7,1305.7,1305.7,1305.7,0.0021
2017年5月15日,1308.0,1307.5,1308.0,1307.5,0.0018
2017年5月16日,1314.4,1312.7,1312.7,1312.7,0.0049
2017年5月17日,1336.2,1336.2,1336.2,1336.2,0.0166
2017年5月18日,1329.2,1339.8,1340.0,1339.8,-0.0052
2017年5月19日,1329.9,1329.9,1329.9,1329.9,0.0005
2017年5月1日,1334.6,1334.6,1334.6,1334.6,-0.009300000000000001
2017年5月22日,1338.0,1338.0,1338.0,1338.0,0.0060999999999999995
2017年5月23日,1332.1,1332.1,1332.1,1332.1,-0.0044
2017年5月24日,1329.7,1329.7,1329.7,1329.7,-0.0018
2017年5月25日,1333.3,1333.3,1333.3,1333.3,0.0027
2017年5月26日,1344.8,1344.8,1344.8,1344.8,0.0086
2017年5月28日,1268.22,1266.31,1269.02,1266.31,-0.056900000000000006
2017年5月29日,1266.69,1268.02,1268.6,1264.96,-0.0012
2017年5月2日,1336.1,1336.1,1336.1,1336.1,0.0011
2017年5月30日,1339.1,1339.1,1339.1,1339.1,0.0572
2017年5月31日,1348.5,1348.5,1348.5,1348.5,0.006999999999999999
2017年5月3日,1327.6,1326.9,1326.9,1326.9,-0.0064
2017年5月4日,1307.4,1312.1,1312.1,1312.1,-0.0152
2017年5月5日,1305.8,1305.8,1305.8,1305.8,-0.0012
2017年5月8日,1306.1,1306.1,1306.1,1306.1,0.0002
2017年5月9日,1295.1,1306.1,1306.1,1303.2,-0.0084
2017年6月12日,1341.5,1341.5,1341.5,1341.5,-0.0018
2017年6月13日,1341.2,1342.8,1342.8,1342.8,-0.0002
2017年6月14日,1348.2,1348.2,1348.2,1348.2,0.0052
2017年6月15日,1326.8,1326.8,1326.8,1326.8,-0.0159
2017年6月16日,1328.5,1328.5,1328.5,1328.5,0.0013
2017年6月19日,1318.8,1318.8,1318.8,1318.8,-0.0073
2017年6月1日,1343.2,1343.2,1343.2,1343.2,-0.0039000000000000003
2017年6月20日,1315.2,1315.2,1315.2,1315.2,-0.0027
2017年6月21日,1317.1,1317.1,1317.1,1317.1,0.0014000000000000002
2017年6月22日,1320.4,1320.4,1320.4,1320.4,0.0025
2017年6月23日,1327.7,1327.7,1327.7,1327.7,0.0055000000000000005
2017年6月26日,1317.7,1317.7,1317.7,1317.7,-0.0075
2017年6月27日,1318.4,1318.4,1318.4,1318.4,0.0005
2017年6月28日,1320.8,1320.8,1320.8,1320.8,0.0018
2017年6月29日,1317.7,1322.8,1322.8,1313.7,-0.0023
2017年6月2日,1353.1,1353.1,1353.1,1353.1,0.0074
2017年6月30日,1314.0,1314.0,1314.0,1314.0,-0.0028000000000000004
2017年6月5日,1355.6,1355.6,1355.6,1355.6,0.0018
2017年6月6日,1370.0,1370.0,1370.0,1370.0,0.0106
2017年6月7日,1365.6,1365.6,1365.6,1365.6,-0.0032
2017年6月8日,1351.9,1351.9,1351.9,1351.9,-0.01
2017年6月9日,1343.9,1343.9,1343.9,1343.9,-0.0059
2017年7月10日,1286.0,1286.0,1286.0,1286.0,0.0028000000000000004
2017年7月11日,1287.7,1287.7,1287.7,1287.7,0.0013
2017年7月12日,1291.2,1291.2,1291.2,1291.2,0.0027
2017年7月13日,1288.5,1288.5,1288.5,1288.5,-0.0021
2017年7月14日,1298.8,1289.0,1289.0,1289.0,0.008
2017年7月17日,1305.4,1305.4,1305.4,1305.4,0.0051
2017年7月18日,1313.5,1313.5,1313.5,1313.5,0.0062
2017年7月19日,1313.7,1313.7,1313.7,1313.7,0.0002
2017年7月20日,1317.1,1317.1,1317.1,1317.1,0.0026
2017年7月21日,1325.9,1325.9,1325.9,1325.9,0.0067
2017年7月24日,1325.4,1323.6,1323.6,1323.6,-0.0004
2017年7月25日,1323.2,1323.2,1323.2,1323.2,-0.0017000000000000001
2017年7月26日,1322.4,1322.4,1322.4,1322.4,-0.0006
2017年7月27日,1333.7,1333.7,1333.7,1333.7,0.0085
2017年7月28日,1342.6,1342.6,1342.6,1342.6,0.0067
2017年7月31日,1340.7,1340.7,1340.7,1340.7,-0.0014000000000000002
2017年7月3日,1290.9,1289.9,1289.9,1289.0,-0.0176
2017年7月4日,1227.55,1224.3,1228.03,1221.49,-0.049100000000000005
2017年7月5日,1293.9,1293.9,1293.9,1293.9,0.0541
2017年7月6日,1296.7,1296.7,1296.7,1296.7,0.0022
2017年7月7日,1282.4,1282.3,1282.3,1282.3,-0.011000000000000001
2017年8月10日,1357.8,1357.8,1357.8,1357.8,0.008
2017年8月11日,1361.4,1361.4,1361.4,1361.4,0.0027
2017年8月14日,1358.1,1358.1,1358.1,1358.1,-0.0024
2017年8月15日,1347.5,1347.5,1347.5,1347.5,-0.0078000000000000005
2017年8月16日,1350.8,1350.8,1350.8,1350.8,0.0024
2017年8月17日,1359.9,1359.9,1359.9,1359.9,0.0067
2017年8月18日,1358.8,1362.7,1372.5,1362.7,-0.0008
2017年8月1日,1346.3,1346.3,1346.3,1346.3,0.0042
2017年8月21日,1364.1,1364.1,1364.1,1364.1,0.0039000000000000003
2017年8月22日,1358.6,1358.6,1358.6,1358.6,-0.004
2017年8月23日,1361.7,1361.7,1361.7,1361.7,0.0023
2017年8月24日,1358.9,1358.9,1358.9,1358.9,-0.0021
2017年8月25日,1364.8,1364.8,1364.8,1364.8,0.0043
2017年8月28日,1382.6,1381.9,1381.9,1381.9,0.013000000000000001
2017年8月29日,1385.7,1385.7,1385.7,1385.7,0.0022
2017年8月2日,1345.5,1345.5,1345.5,1345.5,-0.0006
2017年8月30日,1380.9,1380.9,1380.9,1380.9,-0.0034999999999999996
2017年8月31日,1388.5,1389.5,1393.7,1389.5,0.0055000000000000005
2017年8月3日,1341.6,1341.6,1341.6,1341.6,-0.0029
2017年8月4日,1331.7,1331.7,1331.7,1331.7,-0.0074
2017年8月7日,1332.0,1326.4,1326.4,1326.4,0.0002
2017年8月8日,1330.4,1330.4,1330.4,1330.4,-0.0012
2017年8月9日,1347.0,1347.0,1347.0,1347.0,0.0125
2017年9月11日,1404.1,1404.1,1404.1,1404.1,-0.010700000000000001
2017年9月12日,1401.8,1406.6,1406.6,1406.6,-0.0016
2017年9月13日,1396.7,1396.7,1396.7,1396.7,-0.0036
2017年9月14日,1399.2,1399.2,1399.2,1399.2,0.0018
2017年9月15日,1395.1,1395.1,1395.1,1395.1,-0.0029
2017年9月18日,1380.3,1380.3,1380.3,1380.3,-0.0106
2017年9月19日,1382.6,1382.6,1382.6,1382.6,0.0017000000000000001
2017年9月1日,1397.1,1397.1,1397.1,1397.1,0.0062
2017年9月20日,1388.3,1388.3,1388.3,1388.3,0.0040999999999999995
2017年9月21日,1366.7,1367.3,1367.3,1367.3,-0.015600000000000001
2017年9月22日,1369.4,1369.4,1369.4,1369.4,0.002
2017年9月25日,1383.5,1382.0,1382.0,1382.0,0.0103
2017年9月26日,1374.1,1374.1,1374.1,1374.1,-0.0068000000000000005
2017年9月27日,1360.7,1360.7,1360.7,1360.7,-0.0098
2017年9月28日,1361.3,1361.3,1361.3,1361.3,0.0004
2017年9月29日,1357.6,1357.6,1357.6,1357.6,-0.0027
2017年9月3日,1341.22,1340.54,1342.07,1338.96,-0.04
2017年9月4日,1338.08,1341.21,1344.59,1337.01,-0.0023
2017年9月5日,1411.2,1411.2,1411.2,1411.2,0.0546
2017年9月6日,1405.9,1405.9,1405.9,1405.9,-0.0038
2017年9月7日,1418.0,1418.0,1418.0,1418.0,0.0086
2017年9月8日,1419.3,1419.3,1419.3,1419.3,0.0009
2018年10月10日,1267.7,1267.7,1267.7,1267.7,0.0015
2018年10月11日,1302.3,1271.2,1271.2,1271.2,0.0273
2018年10月12日,1296.3,1296.3,1296.3,1296.3,-0.0046
2018年10月15日,1305.4,1305.4,1305.4,1305.4,0.006999999999999999
2018年10月16日,1305.8,1305.8,1305.8,1305.8,0.0003
2018年10月17日,1301.9,1301.9,1301.9,1301.9,-0.003
2018年10月18日,1305.1,1305.1,1305.1,1305.1,0.0025
2018年10月19日,1303.8,1303.8,1303.8,1303.8,-0.001
2018年10月1日,1264.4,1264.4,1264.4,1264.4,-0.0034000000000000002
2018年10月22日,1299.8,1299.8,1299.8,1299.8,-0.0031
2018年10月23日,1312.0,1312.0,1312.0,1312.0,0.009399999999999999
2018年10月24日,1305.5,1305.5,1305.5,1305.5,-0.005
2018年10月25日,1306.7,1306.7,1306.7,1306.7,0.0009
2018年10月26日,1309.7,1309.7,1309.7,1309.7,0.0023
2018年10月29日,1301.1,1301.1,1301.1,1301.1,-0.0066
2018年10月2日,1280.7,1280.7,1280.7,1280.7,0.0129
2018年10月30日,1298.9,1296.7,1296.7,1296.7,-0.0017000000000000001
2018年10月31日,1288.2,1291.1,1291.1,1291.1,-0.008199999999999999
2018年10月3日,1276.7,1276.7,1276.7,1276.7,-0.0031
2018年10月4日,1275.5,1275.5,1275.5,1275.5,-0.0009
2018年10月5日,1280.2,1280.2,1280.2,1280.2,0.0037
2018年10月8日,1262.9,1262.9,1262.9,1262.9,-0.013500000000000002
2018年10月9日,1265.8,1265.8,1265.8,1265.8,0.0023
2018年11月12日,1276.8,1276.8,1276.8,1276.8,-0.0042
2018年11月13日,1274.7,1274.7,1274.7,1274.7,-0.0016
2018年11月14日,1283.2,1283.2,1283.2,1283.2,0.0067
2018年11月15日,1287.6,1287.6,1287.6,1287.6,0.0034000000000000002
